train_loss,train_acc,test_acc
1.6883324271882587,40.632,46.88
1.4678245301136885,48.664,49.15
1.367256609603877,52.38,51.25
1.2930576542911627,55.004,51.83
1.2268807691381411,57.394,53.03
1.1704717872240353,59.514,53.51
1.1181869894037466,61.358,54.1
1.0684894442253405,63.03,54.73
1.0229182926285298,65.016,54.37
0.9768505580437458,66.602,54.81
