train_loss,train_acc,test_acc
1.9468813980631816,30.088,40.8
1.7700288391784025,37.082,43.68
1.7126452294761871,39.522,44.82
1.6651656225209346,41.346,46.39
1.6315083410733802,42.596,47.56
1.6092163242037645,43.288,48.06
1.5810028088976964,44.498,48.24
1.5617079946695995,45.046,49.12
1.5443080390810662,45.756,49.68
1.5252055257482602,46.166,50.04
