train_loss,train_acc,test_acc
1.6555637155521854,41.076,46.87
1.4613919472816428,48.238,48.03
1.3524283478447663,52.09,51.03
1.271959343897709,55.064,50.4
1.196986076622839,57.474,51.29
1.127626628350998,60.038,51.68
1.0607717318444854,62.264,51.6
0.9997767971176714,64.302,51.63
0.9405588413268728,66.326,52.83
0.8824040605635958,68.49,52.89
