train_loss,train_acc,test_acc
1.6379147685702196,41.76,48.15
1.4193311786407705,50.012,49.28
1.314520817278596,53.47,51.96
1.2252587787330609,56.558,53.12
1.1545936091781577,59.208,53.46
1.0889586079151123,61.592,53.75
1.0238834854282077,63.854,53.02
0.9650849042950994,65.916,54.19
0.9075915357645821,67.96,53.54
0.8548370980850571,69.854,53.32
