train_loss,train_acc,test_acc
1.8522311895704635,33.844,42.35
1.7339680178086165,38.502,44.86
1.6950127618087223,39.7,45.23
1.6732252519149,40.56,44.96
1.6478710407796113,41.714,45.12
1.6302108269213411,42.4,46.84
1.6174732265265093,42.564,47.33
1.6008764569411802,43.376,47.37
1.590864406369836,43.59,46.79
1.5792262493192082,44.104,47.73
