train_loss,train_acc,test_acc
1.9008431745811067,31.582,40.35
1.8149931398020749,35.48,42.98
1.7972068273327095,36.246,41.48
1.7691296353526247,37.074,42.06
1.7627885578842553,37.802,43.65
1.7521343668988325,38.054,41.97
1.7411340748127346,38.232,42.52
1.7312900248202314,38.452,44.3
1.719842432175244,39.104,43.68
1.7104537432878657,39.86,44.29
