train_loss,train_acc,test_acc
2.296630559370036,12.844,12.44
2.2866273755612583,11.62,10.04
2.304430339647376,9.8,10.0
2.303045120995368,10.28,10.16
2.3038478629363466,9.91,10.0
2.3039946226817567,9.762,10.0
2.303262456908555,9.77,10.0
2.303320660310633,10.026,10.0
2.3033907730561083,9.884,10.0
2.303320706043097,9.994,10.0
