train_loss,train_acc,test_acc
2.1116827009888866,22.828,19.25
2.0360120999843567,23.448,22.82
2.0282751568747908,23.478,22.81
2.0291504574858625,23.042,20.89
2.01580286224175,23.914,21.78
2.010779642540476,23.508,21.72
2.0113740584734456,23.678,24.7
2.0042361086591733,23.788,23.54
2.004444791990168,23.648,24.98
2.032138983459424,22.784,20.02
