train_loss,train_acc,test_acc
2.0808020394171596,24.582,29.78
1.857805173110474,30.514,31.16
1.8191830325309577,32.092,29.27
1.813162208822987,32.584,33.62
1.7858647702600035,34.486,31.84
1.7468727375845166,36.408,35.28
1.7366856321349473,36.936,37.72
1.7193142065916525,37.322,34.22
1.7005935230523423,38.158,36.06
1.6797563895545042,39.068,37.04
