train_loss,train_acc,test_acc
2.015472549916533,26.572,27.57
1.9764222931069182,26.77,24.88
1.9620524673815578,26.782,21.63
1.9445612509842114,27.252,26.84
1.9303235122005042,27.61,27.67
1.906520647161147,28.228,25.57
1.9092791211574585,28.33,25.79
1.9233775532154171,28.01,25.75
1.929440575639915,27.582,27.33
1.9173839442870195,27.66,27.08
