train_loss,train_acc,test_acc
1.797468248840488,37.142,44.0
1.565552746243489,45.146,46.77
1.4792810934583853,48.186,48.87
1.4182704998099285,50.432,49.53
1.3674816996850017,52.484,50.37
1.3230909048138981,54.024,51.24
1.2842069004502747,55.6,51.07
1.2480875816186676,56.85,51.72
1.216598044423496,57.932,52.45
1.1861338859323955,59.084,52.46
