train_loss,train_acc,test_acc
1.8847791026620304,33.362,42.38
1.6726794748964822,41.058,45.48
1.6004065866665462,43.686,47.22
1.5523652792586695,45.31,47.85
1.5111674430120328,47.132,49.09
1.474131471970502,48.066,50.44
1.4491050243377686,49.22,50.74
1.4223074269721576,50.28,51.27
1.3989329493564109,50.99,51.61
1.3789534580981946,51.62,52.31
