train_loss,train_acc,test_acc
1.6399260067588919,41.872,47.22
1.44490477715405,49.256,48.88
1.345297341726563,52.282,50.24
1.2641346427163327,55.378,51.86
1.196934300436092,57.64,52.26
1.1360474569021093,59.922,52.15
1.0819188127209571,61.516,51.88
1.0268128005762704,63.374,51.46
0.9756690380249889,65.186,52.02
0.9308725120505689,66.52,52.13
