train_loss,train_acc,test_acc
1.8785178667444098,32.522,43.7
1.7377738175184831,38.226,44.55
1.68571449820038,40.572,46.61
1.6449926384269733,41.638,48.16
1.616556803283789,42.89,47.56
1.5994420621706091,43.314,48.29
1.571837029188795,44.666,48.48
1.5575060945032808,44.94,48.68
1.5417688200845743,45.334,49.2
1.5299947831941687,45.678,49.46
