train_loss,train_acc,test_acc
1.6341521246049104,41.964,46.66
1.4290678850220293,49.622,49.87
1.317140569772257,53.466,51.57
1.2285876463898613,56.732,52.18
1.1476287029283432,59.302,53.12
1.0764525122654713,61.744,53.16
0.997051954650513,64.39,53.7
0.928192978472356,66.726,53.57
0.8553847428554159,69.512,53.05
0.7858032108191639,71.748,52.61
