train_loss,train_acc,test_acc
2.398518504998873,10.738,10.0
2.303742430094258,9.834,10.0
2.303885569657816,10.008,10.0
2.3032347991338473,10.024,10.0
2.3042310790332685,9.978,10.0
2.3060486359364543,10.074,10.0
2.303303723445024,9.956,10.0
2.3032701119132666,9.974,10.0
2.303394593851036,9.714,10.0
2.3032408047210224,9.902,10.0
