train_loss,train_acc,test_acc
2.33394136392247,10.71,10.0
2.307871951471509,9.728,10.0
2.303702228514435,9.922,10.0
2.304714297089735,9.842,10.0
2.3035439774203486,10.148,10.0
2.303591176676933,9.92,10.0
2.3037925601920204,9.874,10.0
2.303496733955715,10.058,10.0
2.3036846904193653,9.84,10.0
2.3040400856291243,9.912,10.0
