train_loss,train_acc,test_acc
1.8358060455383243,34.954,43.78
1.6407728291228605,42.224,45.74
1.567867080421399,44.834,48.23
1.5149208427695058,46.772,49.58
1.4756668327409592,48.222,49.94
1.4442811786671124,49.152,50.89
1.4145409109647318,50.162,51.98
1.383945668444914,51.318,52.23
1.3562807428562427,52.542,52.7
1.3379594200407452,53.01,52.96
