train_loss,train_acc,test_acc
1.7571732849168686,37.326,44.18
1.6281223921766665,42.386,43.9
1.570697907027112,44.472,47.3
1.521305373900225,46.05,47.84
1.4873729772622664,47.362,48.05
1.4587084401973303,48.492,49.01
1.4273064295145768,49.608,50.33
1.396671414222766,50.48,49.98
1.3790857143228206,51.118,49.38
1.355109968287626,51.82,48.71
