train_loss,train_acc,test_acc
1.8635163561767325,33.564,42.55
1.686088326489529,40.376,46.12
1.6141867980627758,43.08,47.55
1.562914203499894,45.338,49.14
1.5249607297770507,46.234,49.33
1.4946928483141049,47.472,51.29
1.4713420791699148,48.36,51.22
1.4437717498110993,49.422,52.15
1.4194845384953882,50.482,52.4
1.3996108843542425,50.704,52.96
