train_loss,train_acc,test_acc
1.7570177924533876,37.438,45.06
1.6207648153420984,42.726,46.77
1.5645085380234478,44.604,48.48
1.5177074414144627,46.396,48.81
1.4853440129215414,47.3,50.05
1.4567764537958328,48.356,50.68
1.4299512420872122,49.462,49.89
1.4049267879832044,50.15,50.62
1.3851355091547706,50.812,50.77
1.36192343662888,51.644,51.17
