train_loss,train_acc,test_acc
1.6353334987255008,42.194,46.17
1.4234624960843254,49.83,49.56
1.3166138362854034,53.496,51.69
1.2341063043193135,56.472,53.23
1.1588771299023153,59.114,52.03
1.0950820409428432,61.24,52.48
1.0369360751813026,63.17,52.67
0.9791621629844236,65.37,52.89
0.9217498736918125,67.242,53.59
0.8708503931151022,68.864,52.99
