train_loss,train_acc,test_acc
1.805857800461752,36.224,43.33
1.600621145094752,43.654,47.06
1.5190141021138261,46.922,49.03
1.4579201622692215,48.884,50.34
1.4109309076348229,50.642,51.43
1.3697285036296796,51.94,52.3
1.3354303059370622,53.116,52.75
1.3025943528660728,54.598,53.35
1.2754892498026114,55.664,54.46
1.2455725142413088,56.544,54.37
