train_loss,train_acc,test_acc
1.9187061395388876,30.896,40.35
1.8085183191207914,35.248,42.16
1.7715148865528314,36.81,42.01
1.7484477668409537,37.474,42.98
1.732878303039707,38.198,41.6
1.7119802048171244,38.968,45.37
1.7023737348201406,39.268,44.61
1.6841135577978572,39.966,45.39
1.6738453116542014,40.414,45.18
1.664210886049179,40.308,45.41
