train_loss,train_acc,test_acc
1.83115822915226,34.518,43.19
1.6969815837147901,39.738,46.03
1.6444529984003442,41.598,45.93
1.6050396316191728,43.23,48.65
1.5872389495830097,43.816,48.75
1.5584702683836602,44.654,49.13
1.5406585026275166,45.622,49.45
1.5172640234613053,46.382,50.52
1.5049765286848062,46.688,50.02
1.489421460024841,47.144,50.73
